cds	R_CP	R_DSC	S_CP	S_DSC
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR142927_c0_g1_i2:752-1084(-)	8.37545408806249	7.82355081747553	1.82920176765	0.82094226176543
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR142965_c0_g1_i1:3-380(+)	0.689618943456956	0.913952783882247	0.188790639658467	0.0910006607009273
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143011_c0_g1_i1:713-1240(-)	2.53431465763251	2.00142049006625	3.98133074212506	3.06359603178199
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143011_c0_g2_i1:713-1198(-)	15.10078692327	12.9742846463642	19.5954685503712	12.2341571582077
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143013_c0_g2_i1:384-743(+)	2.39290538742926	2.94770898323722	2.63042455888519	0.925422817959117
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143123_c0_g1_i1:338-847(-)	1.03554535198827	0.585969575062763	1.42961165830528	0.87387408922745
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143207_c0_g1_i1:174-1007(+)	0.978219301397343	1.55528098807783	2.66624752723086	1.13516196833267
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143299_c0_g1_i1:226-864(-)	43.8740198850236	55.7365560119845	44.0489077904698	35.2464244079633
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143459_c0_g1_i1:3-359(-)	0.877135876884343	1.14979965773066	0.119090345809557	0.0175125595970633
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143484_c2_g1_i1:1-312(-)	1.9990915120236	1.75060018010083	2.73852417726763	0.199784391136161
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143497_c0_g1_i1:3-386(+)	0.866431974803317	0.867633558131197	1.9574307109884	1.82538667733877
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143499_c0_g1_i1:2-592(-)	0.588250040699262	0.717553990381818	0.790850172857168	0.827497561608782
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143514_c0_g1_i1:662-2674(-)	4.84422252214324	7.08111277606804	5.31873378541404	11.5113641232511
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143518_c0_g1_i1:1541-1981(+)	7.37419249180683	10.5579277880466	7.86638391809395	7.8785149102578
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143518_c0_g1_i1:139-1398(+)	6.0472127164454	11.2011566507646	0	0
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143518_c0_g2_i1:139-1398(+)	5.1064993015269	7.94682757643575	12.3226133726011	16.0540732149325
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143578_c0_g1_i1:3-521(+)	2.187030235185	1.05064740074582	3.83327209647843	0.599895362885259
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143667_c0_g1_i1:326-1327(-)	3.97175758549916	3.24072040572926	4.57118729234376	2.33004610708988
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143761_c0_g1_i1:395-1183(-)	33.6728926008586	29.9014874651204	29.4879486060195	30.1844474767902
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143890_c0_g1_i1:470-1858(+)	23.3656943400007	23.8750344200007	27.3663228446511	26.2095203733848
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR143960_c0_g1_i1:2-373(+)	0.867996782791054	0.631676332665579	1.68370198142326	0.613226010231762
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144017_c0_g1_i1:463-1695(-)	8.72005296758246	7.77273661996672	5.34715596526977	5.29030039948212
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144084_c0_g1_i1:602-1132(-)	99.6591989478658	75.9811603272063	77.7967199123566	60.3924486414968
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144176_c0_g1_i1:3-659(-)	0.86370479011073	1.31668069034287	0.269345216815963	0.795689195351603
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144219_c0_g1_i1:3-641(+)	0.0114090507622698	0	3.19858698751951	1.27006121959056
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144236_c0_g1_i1:250-579(-)	6.37625656127168	5.04726031117917	13.6396774209257	4.82884990070511
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144252_c0_g1_i1:235-1398(+)	13.175779076711	6.75001276916127	26.6947697394684	17.9243352340983
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144253_c0_g2_i1:3-422(-)	1.99360348826167	1.41614117188782	0.393282540127026	1.28597016935011
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144371_c0_g2_i1:1-297(-)	0.584630342802774	1.09364505091043	0.955098405008456	1.62502836852323
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144399_c0_g1_i1:287-1450(+)	13.8971170463609	15.4502788705734	13.3304535117045	18.6989185085716
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144494_c0_g1_i1:256-1965(+)	23.2793634601289	33.4821226030889	15.5533834014102	26.2718660290443
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144558_c1_g1_i1:376-1131(+)	45.2702316442915	24.8125725662011	63.096696593835	47.2163863825111
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144587_c0_g1_i2:504-995(-)	256.931501367467	117.779841178731	139.318004026305	103.840648113587
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144606_c0_g1_i1:412-789(-)	21.4664684806609	7.00901849632079	128.837762879886	9.13745521643381
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144607_c0_g1_i1:474-1523(+)	115.657156867561	106.955413634829	96.8616415944034	98.226729731835
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144618_c0_g1_i1:144-935(+)	109.254641283773	109.715994462372	154.850814282622	138.576692086952
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144628_c0_g1_i1:342-1469(-)	223.69407716778	92.2791097520907	187.83781963438	85.4924567346227
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144634_c0_g1_i1:448-2943(+)	19.2179900993281	23.5358642059228	14.4547756247833	21.8253622521608
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144637_c0_g1_i1:1-474(+)	1.37065018272093	1.01067509149202	1.1882235086058	0.880907671102873
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144640_c0_g1_i1:407-1033(+)	185.949147618814	129.908992083248	197.467062824068	143.807338712024
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144642_c0_g1_i1:993-1913(-)	38.399854650147	28.7570258226355	31.7066345451017	28.9849065688612
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144657_c0_g1_i1:299-841(+)	1.22536302519598	0.497308542725377	0.948578413199349	0.391050911668703
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144657_c0_g1_i2:299-970(+)	14.3835653738677	11.9409553992871	21.0815094606122	19.8118890762793
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144668_c0_g1_i1:477-836(-)	1.35779976937468	1.01583639449409	2.05067594809639	2.27465045733031
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144668_c0_g2_i1:477-836(-)	1.60397618254655	0.867201986265255	0	0
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144877_c0_g1_i1:2-847(+)	5.77291168881098	21.6552111468814	8.96278944599813	6.751610317373
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144877_c0_g1_i2:2-847(+)	6.13801333301783	6.84024533366143	1.46310990852858	5.4174551536631
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144882_c1_g1_i1:484-912(+)	95.1060784912106	28.0403019620637	156.235085367787	34.7957983620017
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144910_c0_g1_i1:220-1251(-)	0.185872431983807	0.660930397706676	0.906375262864433	12.3633480970036
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144919_c0_g1_i1:3-374(-)	0.7217592471803	1.56510982380877	0.49184793276638	0.596592023605152
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144919_c0_g1_i2:3-323(-)	0	0	1.67452841512371	1.58197839833132
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144919_c0_g4_i1:1-330(-)	0.0783754105084313	0.0790824274339327	1.21718129175971	1.2857692213277
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144921_c0_g1_i1:309-923(+)	49.365096586853	39.7551674234837	49.409906949694	38.5071934416007
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144935_c0_g1_i1:3-332(-)	1.63905858981066	6.99669456420269	1.06136553295382	1.57569180155286
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144942_c1_g1_i1:682-1299(+)	3.96952428086067	4.89657379035894	5.6350705099174	5.77021531217848
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144945_c0_g3_i1:3-638(+)	0.0846591711927602	0.141281107140828	5.26903947453446	5.03964269629003
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144950_c0_g1_i1:340-900(+)	55.2173590948187	41.7270199549877	61.7267651824655	42.5240902752542
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144964_c1_g1_i1:142-579(-)	0.933659965633572	0.318097374371492	1.22998406297292	0.452983102155819
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144966_c0_g1_i1:70-387(+)	1.50165236994093	17.9740642405231	1.17701191100799	2.92771525582595
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144966_c0_g2_i1:70-1098(+)	20.6859475670079	94.7864191350393	6.4892869593142	7.72070060425569
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144967_c0_g1_i1:664-3810(-)	2.08102230940871	3.4454030264904	1.66627435754732	2.92512351405733
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144968_c0_g1_i1:1-2784(+)	0.797839485155083	2.09442353095209	0	0.35083631613377
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144968_c0_g1_i1:2694-2999(+)	1.00320355326474	1.05459076638838	1.94711748638423	1.10541880681136
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144968_c0_g1_i2:1-2733(+)	0.959755819883497	1.14970315271039	0.932794562082427	1.29970576265574
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144968_c0_g1_i3:1239-2717(+)	0.5650539825873	0.756123423791296	0.307853256579327	1.6735134756144
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144971_c0_g1_i1:432-767(+)	42.037258625315	22.3791182167637	40.0846623629292	24.9300509230758
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144971_c0_g1_i1:200-559(+)	18.1644775169954	10.5589383954826	5.33743972909495	2.89847990724699
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144971_c0_g1_i2:200-547(+)	10.105224313385	5.61495820938886	15.2048115839679	10.6421103990972
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144972_c0_g1_i1:263-925(+)	2.92651138267027	0.0143753868784904	1.28961492452427	0.265839543490802
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144972_c0_g1_i3:101-622(+)	5.2075793624806	0.367058437717783	6.51196060666082	0.767420748855296
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144976_c0_g1_i1:1-1122(+)	1.59282202472322	0.789998890004268	2.0436941101988	0.0285482852887911
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144978_c0_g1_i1:230-1768(+)	19.551925451602	19.9730820518654	23.3097242295018	36.6767648633829
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144986_c0_g1_i1:437-1180(-)	11.5411700276915	9.18753131378625	15.7286234257255	3.63500659521474
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144989_c2_g1_i1:2-517(+)	0.852701345769087	2.92821426337961	3.94155651201425	2.3017184824915
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144989_c2_g1_i2:2-490(+)	0	0	3.19077734277377	2.41837367457618
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144989_c2_g1_i4:3-398(+)	0.362882714602479	0.213048218754877	3.60475241866123	1.632612858828
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144989_c2_g2_i1:3-425(+)	2.69067277220791	1.18176250353578	7.06914932755746	2.49279110071456
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144991_c0_g1_i1:370-1530(-)	1.69363144586737	0.776089377243957	3.46090976267908	1.73464222535235
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144993_c1_g3_i1:72-1010(+)	33.3572827989354	40.5741181057837	16.8271237316768	22.069597094627
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144993_c1_g3_i2:72-1010(+)	6.35668665111538	335.710447840454	0.57001423536197	52.0297342156617
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144993_c1_g3_i3:72-932(+)	7.70489932577249	28.3632065875719	5.53248909384618	7.45031746837155
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145001_c0_g1_i1:1-624(+)	0.049514153297997	1.93930019185446	0.202540997576118	0.601037474842842
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145011_c0_g1_i1:1321-3429(-)	3.94977353360132	5.3472151124731	2.64880141702298	3.32335557991426
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145012_c0_g1_i1:320-1966(+)	6.27129935484427	9.36036306364525	5.22853097041377	5.70980182071084
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145020_c0_g1_i1:982-2436(+)	1.63797605025741	2.22910394999966	2.30506821172348	1.09866490801466
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145021_c1_g1_i1:1-2160(-)	1.28354793923023	1.43953245631712	0.662380558495414	1.42322504200792
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145029_c0_g1_i1:3-302(+)	12.9151934966834	8.62522460158118	5.50096422597603	3.25435497466009
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145032_c0_g1_i2:1262-2002(-)	46.7989326027607	71.5719246771424	73.7840531197537	69.2147949499916
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145032_c0_g1_i3:1434-1994(-)	8.15076593039216	12.5158907600539	9.14369800099746	10.4385125517466
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145033_c0_g1_i3:1-744(+)	0.012296249376092	0.049523711249656	3.09986320123922	0.418000466210493
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145033_c0_g1_i4:1-867(+)	0.238683698301609	0.351718140598494	2.6895920060819	0.951394669048163
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145035_c0_g2_i1:606-1673(-)	1.40012985197824	1.55511129457184	1.78365077207832	1.14578234863785
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145038_c0_g2_i2:335-1858(-)	6.2051478289952	7.47215647916012	9.09942245411314	11.4030559076428
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145043_c0_g1_i1:170-2194(-)	0.426602925106208	0.808563291824815	0.381530229912134	0.636396467366088
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145046_c0_g1_i1:263-748(-)	2.17328978201188	0.652377502853272	1.91027575509619	1.05339939072071
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145048_c0_g1_i1:240-2432(+)	12.9144201110708	15.0227002523355	9.02161231411398	14.4696533575187
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145094_c0_g2_i1:449-1117(+)	9.22958551595942	8.50754935923711	11.152210701486	9.00603286087681
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145141_c0_g1_i1:521-1552(+)	11.1184640891968	2.72777295577798	7.07177283184206	1.98458837224275
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145141_c0_g1_i1:97-513(+)	1.41247665297511	0.817829993679918	1.08121858840957	0.709640560080903
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145158_c0_g1_i1:577-1560(-)	8.92279612071872	10.351285910811	4.7056495123186	8.75970927521973
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145167_c0_g1_i1:3-1988(+)	3.39934624472209	1.41326249626797	1.39137824461808	1.76672241174551
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145168_c0_g1_i1:114-2249(+)	8.71236284885843	6.68178792692025	4.82750311213347	4.65757602877334
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145170_c0_g1_i1:70-2001(-)	10.4244318058234	12.5921407445288	3.35418680183897	0
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145170_c0_g1_i4:2130-4235(-)	72.4078486498518	92.1142770801914	56.954186997645	94.9748030630207
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145170_c0_g1_i6:70-2079(-)	0	0	4.49900691112278	7.91045983498431
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145174_c0_g2_i1:3-299(-)	3.13141724165734	1.7081299891397	0.379968419668622	0.0357427134942925
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145191_c0_g1_i1:693-1763(-)	2.63154160743553	4.58882105390119	4.64881104528149	3.02485127409501
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145217_c0_g1_i1:179-856(+)	1.87613606954808	8.05282531277712	2.82077633260295	1.47215038764409
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145227_c0_g1_i1:540-890(-)	11.1747181046136	5.83006915936034	18.4841394463564	8.84378900532268
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145228_c0_g1_i1:117-1022(+)	8.96528922382939	5.95652550791735	3.49065533657322	4.74092809021086
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145228_c0_g1_i2:117-563(+)	1.62971504180964	2.25340680571086	3.44106467111969	2.92892157257371
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145228_c0_g1_i2:661-1158(+)	4.19423061819156	3.28500860905467	8.70221376680718	4.08874565491483
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145245_c0_g1_i1:419-1390(+)	11.2874833198812	7.93830863530223	10.2693714479247	11.8554815458098
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145291_c0_g1_i1:417-1784(+)	37.5578563854226	37.8426389474658	34.0401440345581	44.4816711329082
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145307_c0_g1_i1:2724-3071(+)	1.80620996510118	1.31134933840307	2.50925851193907	1.27445686082922
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145307_c0_g1_i1:1225-2601(+)	29.6995868310215	22.8467695172492	20.9834271695276	19.5919889719195
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145338_c1_g3_i1:1-333(+)	0	0.0920754164046533	11.6999811726684	42.1954330020477
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145338_c1_g3_i2:1-324(+)	31.0031334537168	0	1527.3365978341	1275.61372440667
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145338_c1_g3_i2:3-347(+)	123.594647019461	223.827993174448	660.474417420461	1093.69376071767
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145339_c0_g1_i1:293-1915(+)	28.9048889247701	20.4991442249844	17.7906386184703	16.9809837553941
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145342_c0_g1_i1:1-318(-)	0.310291406757345	0.295274924765517	0.912252326180607	1.08792368668492
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145342_c0_g2_i1:1-321(-)	3.28251530479664	2.15966341184534	3.5099745702687	2.40186062702719
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145342_c0_g3_i1:1-321(-)	0	0	2.67466239876438	1.75680779377371
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145342_c0_g4_i1:1-360(-)	2.34478284102283	1.47020388881154	0.0478611587507037	0.019153806303415
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145351_c0_g1_i1:683-2011(-)	6.45263435304921	5.78112521880645	4.81774214218515	6.2271213001673
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145365_c1_g1_i1:372-995(-)	169.480075532038	81.9243123766387	225.201356324061	110.684505902272
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145397_c1_g1_i1:308-1462(-)	102.272373711296	80.2001581722567	102.736335897913	95.0392043078507
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145398_c0_g1_i1:702-2741(+)	7.99478838619714	17.3217145540624	7.54199181652479	12.1477674767413
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR1453_c0_g1_i1:3-2840(+)	6.12099706883775	6.14961433830433	2.69992182455108	11.1583778864312
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145402_c1_g1_i1:625-1725(-)	13.7910586200059	9.21236756568564	7.41724093550767	4.23265820996537
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145402_c1_g1_i2:505-1578(-)	4.27517396783015	1.1977700387788	0.364776580451231	0.891526460231719
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145402_c1_g1_i3:495-956(-)	0.159962771201982	0.277073980422708	1.2920762831452	1.62871571777399
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145407_c0_g2_i1:2-577(-)	0.332884575257092	0.325097510753116	1.50375435749902	0.87695857983445
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145407_c2_g2_i2:441-2138(-)	3.9924030943825	0.946269623300376	2.39631773090168	2.87268231896804
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145407_c2_g2_i3:443-2452(-)	2.19430189250868	0.552652333169991	3.0003928460099	1.17985636549163
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145407_c2_g4_i2:3-1001(-)	0.0602758958709187	0.0763428074937505	1.05858494476146	0.61451396371686
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145408_c0_g1_i1:239-679(+)	6.258747221662	4.12695483039662	3.34614361744073	2.42154510253424
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145408_c0_g2_i1:239-889(+)	0.526120196963528	0.0702046123316447	3.82244966420814	1.07415647136563
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145408_c0_g2_i2:239-1042(+)	18.4602624651024	13.9667243313157	18.3231663267171	17.3949425179159
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145411_c0_g1_i1:289-987(-)	0.604140814512337	1.28601184563425	0.956857427222366	0.092219669277883
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145414_c0_g1_i1:857-3103(+)	0.76884470231641	0	2.36820801474728	4.13637405414623
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145414_c0_g1_i2:857-3103(+)	5.22877069011916	5.85048690436115	3.00341347576253	5.21993169975726
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145417_c0_g1_i1:724-2487(-)	4.51604400542176	4.41359661754859	4.82117851222185	2.83074037303912
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145422_c0_g1_i1:694-3591(+)	1.86831148554108	0	7.75278297989867	12.8760319059468
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145422_c0_g1_i2:693-3590(+)	8.42702943001413	15.1773310016222	1.22057570165602	0.145864304826206
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145427_c7_g1_i1:3-377(+)	45.7646579054653	47.216027383654	0.548334232849765	0.435932546979665
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145427_c7_g3_i1:3-377(+)	36.9410158256626	20.8600297334366	122.359566574825	178.245944812633
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145427_c7_g4_i1:2-562(+)	58.5210631628241	56.0725733741137	80.6712862895856	141.127769383338
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145427_c9_g1_i1:2-328(+)	14.4761410973217	4.66406936225411	41.6765290173613	19.56598576043
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145427_c9_g1_i2:2-328(+)	12.2377329398859	3.51343857865895	14.6550814722391	6.50267097356153
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145427_c9_g1_i3:3-317(+)	59.3956514660098	62.0044576088723	8.13627712068756	16.4326516623369
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145427_c9_g1_i4:1-306(+)	28.8819875879141	36.5621097120517	3.37280877416369	14.4225876761028
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145427_c9_g3_i1:75-437(+)	14.0103063507775	4.12195435840286	5.52678497012525	3.29232629535443
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145427_c9_g4_i1:75-437(+)	0.656092796939233	0	9.70512810096202	5.1157818499018
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145429_c0_g1_i2:186-989(-)	0.595380470976954	0.44508512377278	1.60810510943029	0.217647565119856
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145431_c0_g1_i2:405-1910(-)	0.299326090110788	0.858409174271435	0.38926817938008	1.06347596349934
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145431_c0_g1_i4:405-1898(-)	0.928330762334702	1.00867048787746	0.278276994961497	0.423817723590146
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145436_c1_g1_i1:447-1811(-)	14.7021234373048	11.1214901027086	13.8306761872263	10.8438104632017
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145439_c0_g1_i1:235-999(-)	2.54842837328788	0.208737023912786	2.29673370150564	0.105143384483857
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145444_c0_g1_i1:336-3038(+)	10.4271559038085	12.7589493011127	5.51879269264225	10.217476139659
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145446_c0_g1_i2:545-1396(+)	1.43781021922944	5.51110053586166	1.19698192297325	1.09089286269245
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145452_c1_g2_i2:271-648(-)	2.83093505724299	1.02138535974526	1.81455194630926	1.00939673058356
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145452_c1_g2_i3:271-651(-)	1.49758115350546	1.0319726130539	0	0
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145456_c0_g1_i1:1-324(-)	21.004277339937	5.25920064223685	0.0745681818784012	0
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145456_c0_g2_i1:209-571(-)	17.7401077756562	7.075377694028	0	0.070967576389825
